village_id,village_name,gp_id,gp_name,block_name,district_name,state_name,sanit_community_compost_pits,sanit_vehicles_for_collection_&_transportation_of_waste,sanit_waste_collection_and_segregation_sheds_in_the_village,sanit_segregation_bins_at_community_places_in_the_village,sanit_community_bio-gas_plants_-_under_other_schemes,sanit_compost_pits,sanit_biogas_plants,sanit_feeding_to_cattle,sanit_household_bins,sanit_community_soak/leach/magic_pits,sanit_drainage_facility_available_in_village,sanit_community_grey_water_management_systems,sanit_leach_pits,sanit_magic_pits,sanit_soak_pits,sanit_kitchen_garden,sanit_duckweed_pond,sanit_odf_declaration_status,pai_overall_pai_score,pai_overall_grade,pai_overall_category,pai_t1_poverty_free_score,pai_t1_poverty_free_grade,pai_t1_poverty_free_category,pai_t2_healthy_score,pai_t2_healthy_grade,pai_t2_healthy_category,pai_t3_child_friendly_score,pai_t3_child_friendly_grade,pai_t3_child_friendly_category,pai_t4_water_sufficient_score,pai_t4_water_sufficient_grade,pai_t4_water_sufficient_category,pai_t5_clean_green_score,pai_t5_clean_green_grade,pai_t5_clean_green_category,pai_t6_self_sufficient_score,pai_t6_self_sufficient_grade,pai_t6_self_sufficient_category,pai_t7_socially_just_score,pai_t7_socially_just_grade,pai_t7_socially_just_category,pai_t8_good_governance_score,pai_t8_good_governance_grade,pai_t8_good_governance_category,pai_t9_women_friendly_score,pai_t9_women_friendly_grade,pai_t9_women_friendly_category,water_total_population,water_sc_population,water_st_population,water_gen_population,water_no_of_habitations,water_is_pws_available,water_jjm_status,water_har_ghar_jal_certificate,water_total_households,water_total_tap_connections,mgnrega_total_registered_hh,mgnrega_total_registered_persons,mgnrega_sc_hh,mgnrega_sc_persons,mgnrega_st_hh,mgnrega_st_persons,mgnrega_male_persons,mgnrega_female_persons
35762,Dan Singh Wala,10687,DAN SINGH WALA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,46.88,C,Aspirant,67.49,B,Performer,65.55,B,Performer,45.32,C,Aspirant,62.43,B,Performer,40.86,C,Aspirant,25.63,D,Beginner,78.59,A,Front Runner,16.2,D,Beginner,65.52,B,Performer,3392.0,1137.0,0.0,2255.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,642.0,642.0,480.0,824.0,349.0,600.0,0.0,0.0,438.0,386.0
35764,Ganga,10689,GANGA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,48.27,C,Aspirant,73.3,B,Performer,85.25,A,Front Runner,64.44,B,Performer,57.98,C,Aspirant,28.69,D,Beginner,26.11,D,Beginner,81.64,A,Front Runner,16.17,D,Beginner,61.63,B,Performer,3249.0,1146.0,0.0,2103.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,584.0,584.0,436.0,667.0,309.0,456.0,0.0,0.0,317.0,350.0
35749,Goniana Kalan,10691,GONIANA KALAN,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,55.07,C,Aspirant,62.33,B,Performer,91.33,A+,Achiever,69.29,B,Performer,65.36,B,Performer,47.65,C,Aspirant,38.89,D,Beginner,76.11,A,Front Runner,26.63,D,Beginner,48.1,C,Aspirant,2329.0,678.0,0.0,1651.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,421.0,421.0,205.0,372.0,153.0,307.0,0.0,0.0,194.0,178.0
35750,Goniana Khurd,10692,GONIANA KHURD,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,56.63,C,Aspirant,70.79,B,Performer,90.0,A+,Achiever,83.39,A,Front Runner,56.87,C,Aspirant,30.43,D,Beginner,40.74,C,Aspirant,77.71,A,Front Runner,34.99,D,Beginner,58.77,C,Aspirant,2366.0,1081.0,0.0,1285.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,445.0,445.0,345.0,615.0,294.0,527.0,0.0,0.0,299.0,316.0
35744,JANDANWALA,10695,JANDAN WALA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.34,C,Aspirant,60.42,B,Performer,80.4,A,Front Runner,83.74,A,Front Runner,56.52,C,Aspirant,45.89,C,Aspirant,42.04,C,Aspirant,75.21,A,Front Runner,22.73,D,Beginner,46.07,C,Aspirant,5286.0,1829.0,0.0,3457.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,999.0,999.0,955.0,1485.0,708.0,1166.0,0.0,0.0,804.0,681.0
35746,Jeeda,10697,JEEDA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,54.64,C,Aspirant,73.77,B,Performer,62.0,B,Performer,59.38,C,Aspirant,51.95,C,Aspirant,47.0,C,Aspirant,42.59,C,Aspirant,75.4,A,Front Runner,39.6,D,Beginner,51.46,C,Aspirant,5574.0,2202.0,0.0,3372.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1057.0,1057.0,731.0,1181.0,658.0,1052.0,0.0,0.0,555.0,626.0
35745,Khemuana,10702,KHEMUANA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,61.61,B,Performer,67.31,B,Performer,75.33,A,Front Runner,83.32,A,Front Runner,63.8,B,Performer,50.63,C,Aspirant,46.67,C,Aspirant,77.5,A,Front Runner,48.2,C,Aspirant,53.78,C,Aspirant,3104.0,1453.0,0.0,1651.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,603.0,603.0,618.0,1176.0,440.0,907.0,0.0,0.0,670.0,506.0
35742,Khialiwala,10703,KHIALI WALA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.96,C,Aspirant,56.94,C,Aspirant,87.47,A,Front Runner,80.51,A,Front Runner,57.6,C,Aspirant,39.05,D,Beginner,46.67,C,Aspirant,66.94,B,Performer,28.22,D,Beginner,48.74,C,Aspirant,3091.0,1298.0,0.0,1793.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,553.0,553.0,545.0,1054.0,328.0,670.0,0.0,0.0,492.0,562.0
35767,Mehma Bhagwana,10706,MEHMA BHAGWANA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,,51.38,C,Aspirant,68.3,B,Performer,69.72,B,Performer,61.96,B,Performer,64.63,B,Performer,49.77,C,Aspirant,41.11,C,Aspirant,68.83,B,Performer,20.01,D,Beginner,46.41,C,Aspirant,1463.0,617.0,0.0,846.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,328.0,328.0,281.0,504.0,228.0,425.0,0.0,0.0,272.0,232.0
35756,Mehma Sarja,10707,MEHMA SARJA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,61.51,B,Performer,88.64,A,Front Runner,88.38,A,Front Runner,76.18,A,Front Runner,66.28,B,Performer,46.39,C,Aspirant,33.34,D,Beginner,75.23,A,Front Runner,46.67,C,Aspirant,58.66,C,Aspirant,7990.0,3259.0,0.0,4731.0,8.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1553.0,1553.0,806.0,1494.0,577.0,1139.0,0.0,0.0,722.0,772.0
35766,Mehma Sarkari,10708,MEHMA SARKARI,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,52.6,C,Aspirant,69.62,B,Performer,81.8,A,Front Runner,75.76,A,Front Runner,65.87,B,Performer,46.3,C,Aspirant,33.33,D,Beginner,78.76,A,Front Runner,15.86,D,Beginner,56.3,C,Aspirant,1686.0,583.0,0.0,1103.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,318.0,318.0,240.0,440.0,184.0,351.0,0.0,0.0,218.0,222.0
35757,Mehma Swai,10709,MEHMA SWAI,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.71,C,Aspirant,82.16,A,Front Runner,65.63,B,Performer,60.79,B,Performer,62.56,B,Performer,47.58,C,Aspirant,41.18,C,Aspirant,80.35,A,Front Runner,28.38,D,Beginner,66.25,B,Performer,5236.0,2363.0,0.0,2873.0,6.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1086.0,1086.0,504.0,798.0,356.0,572.0,0.0,0.0,429.0,369.0
35754,Nehian Wala,10712,NAHIAN WALA,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,50.68,C,Aspirant,51.24,C,Aspirant,80.73,A,Front Runner,68.2,B,Performer,65.2,B,Performer,32.89,D,Beginner,30.56,D,Beginner,72.14,B,Performer,32.1,D,Beginner,51.54,C,Aspirant,6911.0,2826.0,0.0,4085.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1285.0,1285.0,920.0,1429.0,718.0,1106.0,0.0,0.0,679.0,750.0
35740,Gill Patti,10714,PATTI GILL,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,,54.17,C,Aspirant,63.41,B,Performer,79.23,A,Front Runner,63.59,B,Performer,54.41,C,Aspirant,47.26,C,Aspirant,52.94,C,Aspirant,76.15,A,Front Runner,24.26,D,Beginner,50.03,C,Aspirant,3406.0,1635.0,0.0,1771.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,592.0,592.0,492.0,892.0,435.0,800.0,0.0,0.0,393.0,499.0
35868,BHAI BAKHTOUR,10722,BHAI BAKHTAUR,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.54,C,Aspirant,72.67,B,Performer,66.93,B,Performer,75.27,A,Front Runner,56.43,C,Aspirant,39.14,D,Beginner,63.7,B,Performer,73.95,B,Performer,46.34,C,Aspirant,53.24,C,Aspirant,2736.0,1468.0,0.0,1268.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,524.0,524.0,439.0,817.0,336.0,648.0,0.0,0.0,468.0,349.0
35893,BURJ SEMA,10724,BURJ SEMA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,58.07,C,Aspirant,64.32,B,Performer,76.59,A,Front Runner,77.89,A,Front Runner,53.56,C,Aspirant,34.8,D,Beginner,46.67,C,Aspirant,68.31,B,Performer,56.64,C,Aspirant,58.17,C,Aspirant,1766.0,586.0,0.0,1180.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,352.0,352.0,312.0,547.0,184.0,391.0,0.0,0.0,325.0,222.0
35872,KISHANGARH URF CHINARTHAL,10725,CHANARTHAL,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,55.93,C,Aspirant,72.01,B,Performer,64.63,B,Performer,64.54,B,Performer,53.73,C,Aspirant,33.04,D,Beginner,54.07,C,Aspirant,71.86,B,Performer,62.88,B,Performer,41.12,C,Aspirant,2832.0,1226.0,0.0,1606.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,514.0,514.0,474.0,826.0,345.0,602.0,0.0,0.0,459.0,367.0
35873,GEHRI BARA SINGH,10728,GEHRI BARA SINGH,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,55.95,C,Aspirant,70.59,B,Performer,76.49,A,Front Runner,65.8,B,Performer,48.92,C,Aspirant,34.43,D,Beginner,47.22,C,Aspirant,76.25,A,Front Runner,47.83,C,Aspirant,52.15,C,Aspirant,1739.0,778.0,0.0,961.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,292.0,292.0,227.0,579.0,202.0,530.0,0.0,0.0,297.0,282.0
35869,GHASO KHANA,10729,GHASO KHANA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,59.48,C,Aspirant,67.91,B,Performer,79.35,A,Front Runner,79.25,A,Front Runner,55.19,C,Aspirant,38.3,D,Beginner,57.78,C,Aspirant,74.57,B,Performer,46.39,C,Aspirant,51.61,C,Aspirant,730.0,223.0,0.0,507.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,132.0,132.0,158.0,246.0,77.0,155.0,0.0,0.0,159.0,87.0
35882,GHUMAN KALAN,10730,GHUMAN KALAN,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,59.33,C,Aspirant,73.47,B,Performer,67.03,B,Performer,79.58,A,Front Runner,55.17,C,Aspirant,37.63,D,Beginner,54.07,C,Aspirant,73.91,B,Performer,56.44,C,Aspirant,49.63,C,Aspirant,5882.0,1910.0,0.0,3972.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1074.0,1074.0,802.0,1447.0,592.0,1135.0,0.0,0.0,797.0,650.0
35881,GHUMAN KHURD,10731,GHUMAN KHURD,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,51.99,C,Aspirant,62.64,B,Performer,69.02,B,Performer,59.13,C,Aspirant,52.95,C,Aspirant,33.58,D,Beginner,44.44,C,Aspirant,72.99,B,Performer,42.33,C,Aspirant,44.46,C,Aspirant,925.0,199.0,0.0,726.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,190.0,190.0,191.0,332.0,86.0,189.0,0.0,0.0,216.0,116.0
35892,JODHPUR PAKHAR,10732,JODHPUR PAKHAR,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,60.03,B,Performer,75.72,A,Front Runner,79.36,A,Front Runner,66.66,B,Performer,56.02,C,Aspirant,35.85,D,Beginner,51.85,C,Aspirant,73.88,B,Performer,54.84,C,Aspirant,59.93,C,Aspirant,4898.0,2039.0,0.0,2859.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,962.0,962.0,611.0,1094.0,503.0,937.0,0.0,0.0,589.0,505.0
35866,KOT BHARA,10734,KOT BHARA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,58.19,C,Aspirant,70.65,B,Performer,70.06,B,Performer,66.85,B,Performer,54.32,C,Aspirant,36.27,D,Beginner,57.78,C,Aspirant,78.8,A,Front Runner,48.11,C,Aspirant,53.57,C,Aspirant,2794.0,1040.0,0.0,1754.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,537.0,537.0,338.0,641.0,276.0,542.0,0.0,0.0,346.0,295.0
35884,KOTLI KHURD,10735,KOTLI KHURD,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,53.3,C,Aspirant,61.73,B,Performer,65.18,B,Performer,57.39,C,Aspirant,55.17,C,Aspirant,37.38,D,Beginner,41.11,C,Aspirant,67.65,B,Performer,47.24,C,Aspirant,55.5,C,Aspirant,3228.0,958.0,0.0,2270.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,643.0,643.0,396.0,782.0,273.0,572.0,0.0,0.0,402.0,380.0
35878,Kutiwal Kalan,10736,KUTIWAL KALAN,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.41,C,Aspirant,66.84,B,Performer,70.31,B,Performer,57.93,C,Aspirant,54.14,C,Aspirant,39.52,D,Beginner,36.11,D,Beginner,65.51,B,Performer,54.6,C,Aspirant,46.97,C,Aspirant,2125.0,582.0,0.0,1543.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,412.0,412.0,390.0,610.0,159.0,343.0,0.0,0.0,412.0,198.0
35880,Kutiwal Khurd,10737,KUTIWAL KHURD,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,56.17,C,Aspirant,71.53,B,Performer,76.7,A,Front Runner,72.11,B,Performer,50.77,C,Aspirant,31.37,D,Beginner,46.67,C,Aspirant,76.96,A,Front Runner,51.55,C,Aspirant,47.74,C,Aspirant,1840.0,312.0,0.0,1528.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,341.0,341.0,253.0,476.0,118.0,258.0,0.0,0.0,304.0,172.0
35874,MAISAR KHANA,10738,MAISAR KHANA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,60.17,B,Performer,72.19,B,Performer,71.11,B,Performer,58.92,C,Aspirant,54.99,C,Aspirant,37.25,D,Beginner,61.67,B,Performer,75.12,A,Front Runner,69.09,B,Performer,52.16,C,Aspirant,4945.0,1771.0,0.0,3174.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,942.0,942.0,659.0,1235.0,372.0,709.0,0.0,0.0,699.0,536.0
35870,Manak Khana,10739,MANAK KHANA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,46.0,0.0,0.0,,58.61,C,Aspirant,71.19,B,Performer,74.1,B,Performer,73.19,B,Performer,53.68,C,Aspirant,34.68,D,Beginner,52.22,C,Aspirant,71.29,B,Performer,68.06,B,Performer,44.78,C,Aspirant,590.0,81.0,0.0,509.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,113.0,113.0,100.0,164.0,31.0,49.0,0.0,0.0,111.0,53.0
35890,MANSA KALAN,10740,MANSA KALAN,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,57.43,C,Aspirant,65.1,B,Performer,81.77,A,Front Runner,60.74,B,Performer,51.49,C,Aspirant,32.92,D,Beginner,52.22,C,Aspirant,74.29,B,Performer,62.38,B,Performer,51.22,C,Aspirant,3397.0,1111.0,0.0,2286.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,598.0,598.0,405.0,713.0,242.0,508.0,0.0,0.0,408.0,305.0
35891,MARI,10741,MARI,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,60.02,B,Performer,70.24,B,Performer,80.52,A,Front Runner,82.31,A,Front Runner,52.61,C,Aspirant,35.23,D,Beginner,57.78,C,Aspirant,66.65,B,Performer,64.04,B,Performer,47.5,C,Aspirant,1027.0,263.0,0.0,764.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,210.0,210.0,133.0,249.0,96.0,190.0,0.0,0.0,144.0,105.0
35876,MAUR CHARAT SINGH,10742,MAUR CHARAT SINGH,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.87,C,Aspirant,70.46,B,Performer,71.87,B,Performer,52.55,C,Aspirant,56.46,C,Aspirant,44.83,C,Aspirant,46.67,C,Aspirant,72.84,B,Performer,57.83,C,Aspirant,46.96,C,Aspirant,2957.0,1527.0,0.0,1430.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,541.0,541.0,517.0,911.0,340.0,638.0,0.0,0.0,464.0,447.0
35887,Rajgarh Kube,10745,RAJGARH KUBE,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,56.25,C,Aspirant,60.89,B,Performer,68.86,B,Performer,63.66,B,Performer,58.32,C,Aspirant,37.38,D,Beginner,57.65,C,Aspirant,67.54,B,Performer,46.33,C,Aspirant,53.72,C,Aspirant,4644.0,1637.0,0.0,3007.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,950.0,950.0,682.0,1210.0,366.0,761.0,2.0,2.0,695.0,515.0
35867,Ramgarh Bhunder,10746,RAMGARH BHUNDER,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,56.07,C,Aspirant,71.86,B,Performer,78.58,A,Front Runner,53.85,C,Aspirant,56.24,C,Aspirant,38.23,D,Beginner,41.67,C,Aspirant,75.04,A,Front Runner,58.61,C,Aspirant,45.7,C,Aspirant,1984.0,770.0,0.0,1214.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,396.0,396.0,294.0,489.0,229.0,410.0,0.0,0.0,266.0,223.0
35888,SANDOHA,10748,SANDOHA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,57.91,C,Aspirant,73.37,B,Performer,65.5,B,Performer,60.88,B,Performer,55.72,C,Aspirant,38.25,D,Beginner,61.67,B,Performer,73.22,B,Performer,54.61,C,Aspirant,47.63,C,Aspirant,3781.0,1461.0,0.0,2320.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,840.0,840.0,755.0,1452.0,435.0,977.0,0.0,0.0,866.0,586.0
35886,Swaitch,10751,SAWAICH,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,53.3,C,Aspirant,67.39,B,Performer,73.33,B,Performer,59.23,C,Aspirant,51.58,C,Aspirant,33.19,D,Beginner,52.22,C,Aspirant,74.11,B,Performer,38.33,D,Beginner,46.74,C,Aspirant,1463.0,181.0,0.0,1282.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,254.0,254.0,299.0,570.0,121.0,289.0,0.0,0.0,320.0,250.0
35883,Sukha Singh Wala,10752,SUKHA SINGH WALA,MAUR ( 228 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,58.34,C,Aspirant,63.92,B,Performer,65.35,B,Performer,62.99,B,Performer,53.77,C,Aspirant,35.48,D,Beginner,68.89,B,Performer,68.29,B,Performer,68.94,B,Performer,48.11,C,Aspirant,968.0,502.0,0.0,466.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,162.0,162.0,180.0,363.0,74.0,157.0,0.0,0.0,202.0,161.0
35718,Bajoana,10755,BAJOANA,NATHANA ( 229 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,63.49,B,Performer,65.86,B,Performer,84.53,A,Front Runner,69.15,B,Performer,51.77,C,Aspirant,54.58,C,Aspirant,58.35,C,Aspirant,77.92,A,Front Runner,64.26,B,Performer,52.71,C,Aspirant,2073.0,603.0,0.0,1470.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,385.0,385.0,260.0,466.0,191.0,366.0,0.0,0.0,242.0,224.0
35728,Bath,10756,BATH,NATHANA ( 229 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,47.89,C,Aspirant,53.38,C,Aspirant,74.13,B,Performer,66.4,B,Performer,53.82,C,Aspirant,28.81,D,Beginner,30.08,D,Beginner,75.53,A,Front Runner,29.51,D,Beginner,48.52,C,Aspirant,1536.0,586.0,0.0,950.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,278.0,278.0,173.0,318.0,148.0,282.0,0.0,0.0,166.0,152.0
35714,Bhaini,10757,BHAINI,NATHANA ( 229 ),BATHINDA ( 28 ),Punjab ( 3 ),2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,57.31,C,Aspirant,59.92,C,Aspirant,77.27,A,Front Runner,83.17,A,Front Runner,58.85,C,Aspirant,43.4,C,Aspirant,37.42,D,Beginner,73.1,B,Performer,49.03,C,Aspirant,50.58,C,Aspirant,3223.0,1513.0,0.0,1710.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,552.0,552.0,472.0,817.0,399.0,710.0,0.0,0.0,414.0,403.0
